pheno	idp	pheno_code
EA_Lee_2018	IDP-25004	EA_Lee_2018
EA_Lee_2018	IDP-25834	EA_Lee_2018
EA_Lee_2018	IDP-25850	EA_Lee_2018
EA_Lee_2018	IDP-25876	EA_Lee_2018
EA_Lee_2018	IDP-25877	EA_Lee_2018
EA_Lee_2018	IDP-25892	EA_Lee_2018
EA_Lee_2018	IDP-25893	EA_Lee_2018
Intelligence_CTG	IDP-25876	Intelligence_CTG
